movie_id,title,genres,poster_url,overview,year,tmdb_rating
63956,Two Family House,Drama,https://image.tmdb.org/t/p/w500/g4U84VFQDvJeTwiQDhpI6bHWtGT.jpg,"Buddy Visalo (Michael Rispoli) is a factory worker, a frustrated crooner who once had a shot at the big time. Buddy's dreams of greatness have been reduced to an endless series of failed moneymaking schemes. His latest is buying a two-family house for him and his wife, Estelle (Katherine Narducci) and converting the ground floor into a neighborhood bar where he can perform. The wrench in the works is that he also inherits the upstairs tenants, Mary,a pregnant Irish girl fresh off the boat (Kelly Macdonald) and her abusive, alcoholic husband, Jim (Kevin Conway). As Buddy's gang of Italians tries to handle the situation, the girl goes into labor, and a baby is born, forcing them all to confront the limits of their tolerance and compassion.",2000,6.1
6521,"Contender, The",Drama|Thriller,https://image.tmdb.org/t/p/w500/duRe0F2GYHIDvqe2bqIAMP4gWeP.jpg,"The vice president is dead, and as the president makes his choice for a replacement, a secret contest of wills is being waged by a formidable rival. When Senator Laine Hanson is nominated as the first woman in history to hold the office, hidden agendas explode into a battle for power.",2000,6.7
16888,"Ladies Man, The",Comedy,https://image.tmdb.org/t/p/w500/kKMhGSwydCVjrOWwggDlSvcgzCl.jpg,"Because of his salacious language, late-night radio advice-show host Leon Phelps, along with his sweet and loyal producer Julie, is fired from his Chicago gig. Leon gets a letter from a former lover promising a life of wealth, but he doesn't know who she is. Can Leon find his secret sugar-mama? What about Julie?",2000,5.3
21142,Billy Jack,Action|Drama,https://image.tmdb.org/t/p/w500/rVE2YKxiHMHTxA5yPZPzsChc37H.jpg,"Ex-Green Beret hapkido expert saves wild horses from being slaughtered for dog food and helps protect a desert ""freedom school"" for runaways.",1971,6.0
27764,Slumber Party Massacre II,Horror,,,,0.0
78140,Billy Jack Goes to Washington,Drama,https://image.tmdb.org/t/p/w500/a6wvKVuxfm2P4Tw7QUXso3tLvwa.jpg,"After a senator suddenly dies after completing (and sealing) an investigation into the nuclear power industry, the remaining senator and the state governor must decide on a person who will play along with their shady deals and not cause any problems. They decide on Billy Jack, currently sitting in prison after being sent to jail at the end of his previous film, as they don't expect him to be capable of much, and they think he will attract young voters to the party.",1977,6.2
42797,"Unsinkable Molly Brown, The",Musical,https://image.tmdb.org/t/p/w500/gMFUWB1BHqLtiB2t1pstE6FpT7F.jpg,"The buoyant Molly Brown has survived the first crisis of her life—a flood. Sixteen years later she sets out to make her way in the world. She assures the Leadville saloon keeper that she can sing and play the piano, and learns quickly. Soon she marries Johnny Brown, who in a few years will be able to replace the original cigar wrapper wedding ring with a replica in gold and gemstones. The Browns head for Europe and bring a few crowned heads back to Denver for a party that turns into a ballroom brawl. Molly goes to Europe alone, returning on the Titanic. She didn't survive a flood as a baby for the story to end here.",1964,5.5
10687,Tigerland,Drama,https://image.tmdb.org/t/p/w500/pnFdCvxxL44sPLkKEIJCUaIZa7M.jpg,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.",2000,6.6
13465,"Adventures of Ichabod and Mr. Toad, The",Animation|Children,https://image.tmdb.org/t/p/w500/jxj5YILmvzXrviQ0mBQs2dwLX09.jpg,"The Wind in the Willows: Concise version of Kenneth Grahame's story of the same name. J. Thaddeus Toad, owner of Toad Hall, is prone to fads, such as the newfangled motor car. This desire for the very latest lands him in much trouble with the wrong crowd, and it is up to his friends, Mole, Rat and Badger to save him from himself. - The Legend of Sleepy Hollow: Retelling of Washington Irving's story set in a tiny New England town. Ichabod Crane, the new schoolmaster, falls for the town beauty, Katrina Van Tassel, and the town Bully Brom Bones decides that he is a little too successful and needs ""convincing"" that Katrina is not for him.",1949,6.5
28605,Ghoulies II,Comedy|Horror,https://image.tmdb.org/t/p/w500/1UlogpztvssNEjdIfs1MUiD0xM0.jpg,"Four bloodthirsty demons stow away on a truck belonging to the owners of a carnival attraction and, after arriving at the fairgrounds, hole up inside the ride, which becomes a sensation after patrons believe the creatures are part of the show.",1987,5.5
24664,Bamboozled,Comedy,https://image.tmdb.org/t/p/w500/oAg1mUUxdWJNLa6t1gctbQhXHVN.jpg,"Frustrated when network brass reject his sitcom idea, producer Pierre Delacroix pitches the worst idea he can think of in an attempt to get fired: a 21st century minstrel show. The network not only airs it, but it becomes a smash hit.",2000,6.3
71,Billy Elliot,Drama,https://image.tmdb.org/t/p/w500/mYtqgWCJiXpDeZwjVcC3OQGD8IR.jpg,"County Durham, England, 1984. The miners' strike has started and the police have started coming up from Bethnal Green, starting a class war with the lower classes suffering. Caught in the middle of the conflict is 11-year old Billy Elliot, who, after leaving his boxing club for the day, stumbles upon a ballet class and finds out that he's naturally talented. He practices with his teacher Mrs. Wilkinson for an upcoming audition in Newcastle-upon Tyne for the royal Ballet school in London.",2000,7.6
1636,Bedazzled,Comedy,https://image.tmdb.org/t/p/w500/sBV28EVvWsJRosMsEFCbVmpAZEl.jpg,"Elliot Richards, a socially awkward IT worker, is given seven wishes to get the girl of his dreams when he meets a very seductive Satan. The catch: his soul. Some of his wishes include being a 7 foot basketball star, a wealthy, powerful man, and a sensitive caring guy. But, as could be expected, the Devil puts her own little twist on each of his fantasies.",2000,6.1
10647,Pay It Forward,Drama,https://image.tmdb.org/t/p/w500/62OIokwaxFwBFWM147ijLJsaVJD.jpg,"Like some other kids, 12-year-old Trevor McKinney believed in the goodness of human nature. Like many other kids, he was determined to change the world for the better. Unlike most other kids, he succeeded.",2000,7.4
12207,"Legend of Drunken Master, The",Action|Comedy,https://image.tmdb.org/t/p/w500/xqUBrSBtPYLvCtfqHF5sapU6Div.jpg,"Returning home with his father after a shopping expedition, Wong Fei-Hong is unwittingly caught up in the battle between foreigners who wish to export ancient Chinese artifacts and loyalists who don't want the pieces to leave the country. Fei-Hong must fight against the foreigners using his Drunken Boxing style, and overcome his father's antagonism as well.",1994,7.5
10763,Dr. T and the Women,Comedy|Romance,https://image.tmdb.org/t/p/w500/vBtKoV5YU4lStxXyBQLvAdYgGej.jpg,"A successful Texas gynecologist finds himself amid a bevy of women and their problems – his wife’s breakdown, his daughter's fake marriage, his other daughter’s conspiracy theories, and his secretary’s crush. Craving time for himself, he finds solace in a kind outsider.",2000,4.9
13762,"Private Eyes, The",Comedy|Mystery,https://image.tmdb.org/t/p/w500/sIG0xrld1OW1HavH03KACNTxz0w.jpg,"The lord and lady of a capacious manor are killed, and the lord's ghost seems to have returned to knock off the staff one by one, causing Inspector Winship and Dr. Tart to investigate the wacky house and its inhabitants.",1980,6.1
24100,"Little Vampire, The",Adventure|Children,https://image.tmdb.org/t/p/w500/zBGfZGKX3KJnljxsX6r24lzRe0i.jpg,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.",2000,6.9
27033,"Strange Love of Martha Ivers, The",Drama|Film-Noir,https://image.tmdb.org/t/p/w500/iUAq0UYHglCsnHVbBLcJvZ6KQN9.jpg,"Three childhood friends, Martha, Walter and Sam, share a terrible secret. Over time, the ambitious Martha and the pusillanimous Walter have married. She is a cold businesswoman; he is the district attorney: a perfect combination to dominate the corrupt city of Iverstown at will. But the unexpected return of Sam, after years of absence, deeply disturbs the life of the odd couple.",1946,7.1
4327,Charlie's Angels,Action|Comedy,https://image.tmdb.org/t/p/w500/iHTmZs0BmkwMCYi8rhvMWC5G4EM.jpg,"The captivating crime-fighting trio who are masters of disguise, espionage and martial arts are back! When a devious mastermind embroils them in a plot to destroy individual privacy, the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed, it makes the Angels targets for assassination.",2000,5.9
2134,"Time Machine, The",Action|Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/sotBnRlFJ67cPisjAUXzbPxi9kC.jpg,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,1960,7.3
4958,"Legend of Bagger Vance, The",Drama|Romance,https://image.tmdb.org/t/p/w500/7jKjh9PZvHJYYtCycQmTbBoZVV4.jpg,"World War I has left golfer Rannulph Junuh a poker-playing alcoholic, his perfect swing gone. Now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. Help arrives in the form of mysterious caddy Bagger Vance.",2000,6.6
11978,Men of Honor,Drama,https://image.tmdb.org/t/p/w500/wNUAnXV1mzOOfvnVBIYsalkk078.jpg,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",2000,7.5
8870,Red Planet,Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/6svTVlVEJDoOOEz1G09HLeb7vtF.jpg,"Astronauts search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.",2000,5.7
20367,Detour,Crime|Film-Noir,,,,0.0
14295,You Can Count on Me,Drama|Romance,https://image.tmdb.org/t/p/w500/7mGFmij1FZD5eUnNwvUjmpqrDl6.jpg,"A single mother's life is thrown into turmoil after her struggling, rarely-seen younger brother returns to town.",2000,6.9
11372,"Eagle Has Landed, The",Drama|War,https://image.tmdb.org/t/p/w500/dxLuj7VIv0ZRdvaIB6eY5fApONF.jpg,"When the Nazi high command learns in late 1943 that Winston Churchill will be spending time at a country estate in Norfolk, it hatches an audacious scheme to kidnap the prime minister and spirit him to Germany for enforced negotiations with Hitler.",1976,6.6
10862,Bounce,Drama|Romance,https://image.tmdb.org/t/p/w500/w7X4M14WV7KrkkvXd64lcLh79sR.jpg,"Buddy Amaral, a successful and self-absorbed Los Angeles advertising executive, switches airline tickets with a stranger just before boarding a long-delayed flight so that he might enjoy an overnight fling with a pretty Dallas businesswoman. When the plane goes down, killing all aboard, Buddy's guilt soon turns into an alcohol problem. As part of his 12-step program, Buddy seeks atonement and decides to seek out the woman he thinks he's left a widow.",2000,5.8
8452,"6th Day, The",Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/rODFJOFiPk1UVCe4pmBza8T6feO.jpg,"A world of the very near future in which cattle, fish, and even the family pet can be cloned. But cloning humans is illegal - that is until family man Adam Gibson comes home from work one day to find a clone has replaced him. Taken from his family and plunged into a sinister world he doesn't understand, Gibson must not only save himself from the assassins who must destroy him to protect their secret, but uncover who and what is behind the horrible things happening to him.",2000,6.0
9678,Little Nicky,Comedy,https://image.tmdb.org/t/p/w500/AudA8gnTWSBWXBHSBHnr3HHUXXM.jpg,"After the lord of darkness decides he will not cede his throne to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.",2000,5.8
16340,Rugrats in Paris: The Movie,Animation|Children|Comedy,https://image.tmdb.org/t/p/w500/grIL8mvfLznaWsv7EEEPhCpkH81.jpg,"A group of rambunctious toddlers travel a trip to Paris. As they journey from the Eiffel Tower to Notre Dame, they learn new lessons about trust, loyalty and love.",2000,6.7
10481,102 Dalmatians,Children|Comedy,https://image.tmdb.org/t/p/w500/ueE6u2GTECzGBtas6PFx7wwi9y0.jpg,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.",2000,5.5
8871,How the Grinch Stole Christmas,Children|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/1WZbbPApEivA421gCOluuzMMKCk.jpg,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,2000,6.8
11531,Book of Shadows: Blair Witch 2,Crime|Horror|Mystery|Thriller,https://image.tmdb.org/t/p/w500/l1jF93S9FYbzp3Byh5VUA1KApSJ.jpg,"A group of college students decide to take part in a witch hunt tour inspired by a horror movie. As the adventure goes awry, the students realise that an evil being has followed them home.",2000,4.3
10876,Quills,Drama|Romance,https://image.tmdb.org/t/p/w500/AvGdw3BpvJV2wHmK2qY0N7XHqET.jpg,"In early 19th-century France, the Marquis de Sade is confined to an asylum where his forbidden writings continue to circulate beyond its walls. As the authorities tighten control, a clash unfolds between the Marquis’ unyielding imagination, the reformist ideals of the Abbé in charge, and the repressive measures of a doctor sent to silence him. Desire, power, and censorship collide in a battle over freedom of expression.",2000,7.1
9741,Unbreakable,Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/mLuehrGLiK5zFCyRmDDOH6gbfPf.jpg,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",2000,7.1
146,"Crouching Tiger, Hidden Dragon",Action|Drama|Romance,https://image.tmdb.org/t/p/w500/iNDVBFNz4XyYzM9Lwip6atSTFqf.jpg,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",2000,7.4
10867,Malèna,Drama|Romance|War,https://image.tmdb.org/t/p/w500/3OyQTl0IGkbnjDxd3MhztfPE34g.jpg,"12-year-old Renato experiences three significant events on the same day: the beginning of the Second World War, getting a bike, and witnessing the arrival of the gorgeous Malèna. Through his eyes, we see the curse of beauty and loneliness of Malena, whose husband is presumed dead, and, through his soul, we see his love for her.",2000,7.4
681,Diamonds Are Forever,Action|Adventure|Thriller,,,,0.0
34045,One Day in September,Documentary,https://image.tmdb.org/t/p/w500/vsxtkcidi7flgxWERBSnwtyH1JJ.jpg,"The full story of the 1972 Munich Olympics Massacre and the Israeli revenge operation 'Wrath of God.' The 1972 Munich Olympics were interrupted by Palestinian terrorists taking Israeli athletes hostage. Besides footage taken at the time, we see interviews with the surviving terrorist, Jamal Al Gashey, and various officials detailing exactly how the police, lacking an anti-terrorist squad and turning down help from the Israelis, botched the operation.",1999,7.3
11849,Dungeons & Dragons,Action|Adventure|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/tLCsyHLHhTbzKzsL3IcBNyDKlZm.jpg,"The Empire of Izmer is a divided land: elite magicians called “mages” rule while lowly commoners are powerless. When Empress Savina vows to bring equality and prosperity to her land, the evil mage Profion plots to depose her.",2000,4.4
2609,"Planes, Trains & Automobiles",Comedy,https://image.tmdb.org/t/p/w500/fwi2cET87xArJCb8MdbWq2BZO3n.jpg,"An irritable marketing executive, Neal Page, is heading home to Chicago for Thanksgiving when a number of delays force him to travel with a well meaning but overbearing shower curtain ring salesman, Del Griffith.",1987,7.3
12714,She's Having a Baby,Comedy,https://image.tmdb.org/t/p/w500/zYe2V6TYWRB4an52pemjvy9pHw6.jpg,"Jake and Kristy Briggs are newlyweds. Being young, they are perhaps a bit unprepared for the full reality of marriage and all that it (and their parents) expect from them. Do they want babies? Their parents certainly want them to. Is married life all that there is? Things certainly aren't helped by Jake's friend Davis, who always seems to turn up just in time to put a spanner in the works.",1988,5.9
11983,Proof of Life,Drama,https://image.tmdb.org/t/p/w500/yw8x2i3vaHZZzpvqvF75E8q2N6M.jpg,"When Peter Bowman, an American engineer working in a South American country, is captured by anti-government forces, the rebels learn his identity and demand $5 million for his safe return. However, his US employer is on the verge of insolvency and will not provide the ransom. Peter's wife Alice is forced to deal with the matter on her own and she retains the services of freelance professional hostage negotiator Terry Thorne.",2000,6.1
1857,Transformers: The Movie,Adventure|Animation|Children|Sci-Fi,https://image.tmdb.org/t/p/w500/xJ5W0mOAWCVaXmU0pBZh4NjSRv2.jpg,"The Autobots must stop a colossal planet-consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",1986,7.1
11678,Vertical Limit,Action|Adventure,https://image.tmdb.org/t/p/w500/kpqQUEi8eAyYHMDFACf6YlnPIu7.jpg,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",2000,6.0
10673,Wall Street,Drama,https://image.tmdb.org/t/p/w500/2tQYq9ntzn2dEwDIGLBSipYPenv.jpg,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider, whom takes the youth under his wing.",1987,7.2
2604,Born on the Fourth of July,Drama|War,https://image.tmdb.org/t/p/w500/c5gSie6ZA90iBs62yNM5MV4y9R7.jpg,"Paralyzed in the Vietnam war, Ron Kovic becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",1989,7.0
40820,Punchline,Comedy|Drama,https://image.tmdb.org/t/p/w500/dgbLnnEJIGldXOMt6OWy3X1l0AC.jpg,"Lilah Krytsick is a mother and housewife who's always believed she could be a stand-up comedian. Steven Gold is an experienced stand-up seemingly on the cusp of success. When the two meet, they form an unlikely friendship, and Steven tries to help the untried Lilah develop her stage act. Despite the objections of her family and some very wobbly beginnings, Lilah improves, and soon she finds herself competing with Steven for a coveted television spot.",1988,5.5
11064,Brewster's Millions,Comedy,https://image.tmdb.org/t/p/w500/t4p8r8kfB2jHiK8J36XnfSP8cRO.jpg,"Monty Brewster, an aging minor-league baseball player, stands to inherit $300 million if he can successfully spend $30 million in 30 days without anything to show for it, and without telling anyone what he's up to... A task that's a lot harder than it sounds!",1985,6.6
708,"Living Daylights, The",Action|Adventure|Thriller,https://image.tmdb.org/t/p/w500/1oRlmWX9hewpn2B44wawBjHd7dx.jpg,"After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",1987,6.5
8859,"Dude, Where's My Car?",Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/A5FBQplPsSVVvdYn4NHgtWYF8un.jpg,Two stoners wake up after a night of partying and cannot remember where they parked their car.,2000,5.5
11688,"Emperor's New Groove, The",Adventure|Animation|Children|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg,"When the self‑absorbed Emperor Kuzco is accidentally transformed into a llama, he must rely on a humble villager to survive the jungle and reclaim his throne.",2000,7.6
107,Snatch,Comedy|Crime|Thriller,https://image.tmdb.org/t/p/w500/kJZoAHq1SLDdWjeNGtlHAnGpmFV.jpg,"Unscrupulous boxing promoters, violent bookies, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewellers fight to track down a priceless stolen diamond.",2000,7.8
2669,"Bounty, The",Adventure|Drama,https://image.tmdb.org/t/p/w500/hXFXIc6F4NXI5emWCKcUwqEPjIZ.jpg,An idyllic voyage to Tahiti in 1789 turns a crew aboard the H.M.S. Bounty against its captain when they find a tropical paradise.,1984,6.7
12509,Pollock,Drama,https://image.tmdb.org/t/p/w500/azsBSw2zw2uNHiCjTnbe9TJVEDB.jpg,"In August of 1949, Life Magazine ran a banner headline that begged the question: ""Jackson Pollock: Is he the greatest living painter in the United States?"" The film is a look back into the life of an extraordinary man, a man who has fittingly been called ""an artist dedicated to concealment, a celebrity who nobody knew."" As he struggled with self-doubt, engaging in a lonely tug-of-war between needing to express himself and wanting to shut the world out, Pollock began a downward spiral.",2000,6.7
711,Finding Forrester,Drama,https://image.tmdb.org/t/p/w500/chd9bCGNYtzDoJqGw5wUHlhrkOb.jpg,Gus Van Sant tells the story of a young African American man named Jamal who confronts his talents while living on the streets of the Bronx. He accidentally runs into an old writer named Forrester who discovers his passion for writing. With help from his new mentor Jamal receives a scholarship to a private school.,2000,7.1
5001,Before Night Falls,Drama,https://image.tmdb.org/t/p/w500/kb2dqj73cfmt6qHAh1ySIlVm6v0.jpg,"Spanning several decades, this powerful biopic offers a glimpse into the life of famed Cuban poet and novelist Reinaldo Arenas, an artist who was vilified for his homosexuality in Fidel Castro's Cuba.",2000,6.7
8358,Cast Away,Drama,https://image.tmdb.org/t/p/w500/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",2000,7.7
3981,What Women Want,Comedy|Romance,https://image.tmdb.org/t/p/w500/eqkBEMDk1316Yx5wVoabWY07JAi.jpg,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",2000,6.4
5994,"Family Man, The",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/9wToOVsKuf0XeKhlauzCa3D8Gui.jpg,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",2000,6.8
134,"O Brother, Where Art Thou?",Adventure|Comedy|Crime,https://image.tmdb.org/t/p/w500/s9foMAcLg8GEzzQzer04qOGdD1k.jpg,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",2000,7.3
21991,State and Main,Comedy|Drama,https://image.tmdb.org/t/p/w500/348hvpWeSGdAQlCrGvKbpC0FpQN.jpg,The residents of a small Vermont town don't know what hit them when a beleaguered Hollywood film crew brings a chaotic shoot to their quaint village.,2000,6.3
10132,Talk Radio,Drama,https://image.tmdb.org/t/p/w500/e9dnVJMg3LW80sHnsuBoTBwJgRm.jpg,"A rude, contemptuous talk show host becomes overwhelmed by the hatred that surrounds his program just before it goes national.",1988,7.0
2046,"Gift, The",Thriller,https://image.tmdb.org/t/p/w500/nQdBE1P0r4ZrgGqy5EX8sL2kXG6.jpg,"Annie Wilson, young widow and mother of three, makes her living foretelling others' futures⁠—though her own has become cloudier than even she can see. Threatened by a client's violent husband and plagued by visions of a missing local woman, Annie finds herself pulled into a thicket of lies and deception in which her extraordinary gift may ultimately get her killed.",2000,6.5
10577,Dracula 2000,Horror,https://image.tmdb.org/t/p/w500/jnAfl6GSZbBMigL98RJGbOSk4V1.jpg,"When a team of techno-savvy thieves break into a high-security vault, they don't discover priceless works of art... they find a crypt unopened for 100 years.",2000,5.2
21355,All the Pretty Horses,Drama|Romance|Western,https://image.tmdb.org/t/p/w500/6E4E7wYXw1DE2321F2hVNryLSk7.jpg,"The year is 1949. A young Texan named John Grady finds himself without a home after his mother sells the ranch where he has spent his entire life. Lured south of the border by the romance of cowboy life and the promise of a fresh start, Cole and his pal embark on an adventure that will test their resilience, define their maturity, and change their lives forever.",2000,5.7
392,Chocolat,Drama|Romance,,,,0.0
11973,Thirteen Days,Drama|Thriller|War,https://image.tmdb.org/t/p/w500/aLx9UXH9fK2v6NDMvMyW4X88K3u.jpg,The story of the Cuban Missile Crisis in 1962—the nuclear standoff with the USSR sparked by the discovery by the Americans of missile bases established on the Soviet-allied island of Cuba.,2000,7.0
1900,Traffic,Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/jbccmnqE4oAPI67bApgt2JiRPz8.jpg,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.",2000,7.1
29122,"Everlasting Piece, An",Comedy,https://image.tmdb.org/t/p/w500/ozeKjgyCLOUufeqE0FqiuPO61Qv.jpg,"Colin is a Catholic and George is a poetry-loving Protestant. In Belfast in the 1980s, they could have been enemies, but instead they became business partners. After persuading a mad wig salesman, known as the Scalper, to sell them his leads, the two embark on a series of house calls",2000,5.9
10873,Shadow of the Vampire,Drama|Horror,https://image.tmdb.org/t/p/w500/nWm7DWi8X4D87XkM5qr9BhTJHq6.jpg,"Director F.W. Murnau makes a Faustian pact with a vampire to get him to star in his 1922 film ""Nosferatu.""",2000,6.7
25520,"House of Mirth, The",Romance,,,,0.0
1493,Miss Congeniality,Comedy|Crime,,,,0.0
11209,"Alamo, The",Action|Drama|War|Western,https://image.tmdb.org/t/p/w500/54KNQfJnYZwhI3sPYyjXtptWGfg.jpg,The legendary true story of a small band of soldiers who sacrificed their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.,1960,7.1
15413,Don't Tell Mom the Babysitter's Dead,Comedy,https://image.tmdb.org/t/p/w500/wIYhjykSq0yumZWBisKlAa83bUe.jpg,"Sue Ellen Crandell is a teenager eagerly awaiting her mother's summer-long absence. While the babysitter looks after her rambunctious younger siblings, Sue Ellen can party and have fun. But then the babysitter abruptly dies, leaving the Crandells short on cash. Sue Ellen finds a sweet job in fashion by lying about her age and experience on her résumé. But, while her siblings run wild, she discovers the downside of adulthood",1991,6.2
43258,Friendly Persuasion,Drama,https://image.tmdb.org/t/p/w500/mhsdObvFHoOfgaKAVJUOeK3LiOP.jpg,"The story of a family of Quakers in Indiana in 1862. Their religious sect is strongly opposed to violence and war. It's not easy for them to meet the rules of their religion in everyday life but when Southern troops pass the area they are in real trouble. Should they fight, despite their peaceful attitude?",1956,6.7
15739,Annie,Children|Musical,https://image.tmdb.org/t/p/w500/xopqD99S1GqQOG8UAeSElsX9MeP.jpg,"An orphan in a facility run by the mean Miss Hannigan, Annie believes that her parents left her there by mistake. When a rich man named Oliver ""Daddy"" Warbucks decides to let an orphan live at his home to promote his image, Annie is selected. While Annie gets accustomed to living in Warbucks' mansion, she still longs to meet her parents. So Warbucks announces a search for them and a reward, which brings out many frauds.",1982,6.6
9989,Antitrust,Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/9PXyfcJe53A9qFkcj5dkTJwIWoS.jpg,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.,2001,6.0
2623,"Officer and a Gentleman, An",Drama|Romance,https://image.tmdb.org/t/p/w500/69adZbLeRk5TNQ3e0008dMnde9p.jpg,"Zack Mayo is an aloof, taciturn man who aspires to be a navy pilot. Once he arrives at training camp for his 13-week officer's course, Mayo runs afoul of abrasive, no-nonsense drill Sergeant Emil Foley. Mayo is an excellent cadet, but a little cold around the heart, so Foley rides him mercilessly, sensing that the young man would be prime officer material if he weren't so self-involved. Zack's affair with a working girl is likewise compromised by his unwillingness to give of himself.",1982,7.0
44853,"Claim, The",Romance|Western,https://image.tmdb.org/t/p/w500/drpLBTmnMOzDUVAd3jqeLjdolcf.jpg,"A prospector sells his wife and daughter to another gold miner for the rights to a gold mine. Twenty years later, the prospector is a wealthy man who owns much of the old west town named Kingdom Come. But changes are brewing and his past is coming back to haunt him. A surveyor and his crew scouts the town as a location for a new railroad line and a young woman suddenly appears in the town and is evidently the man's daughter.",2000,6.0
26719,House of Games,Crime|Film-Noir|Mystery|Thriller,,,,0.0
10655,Gettysburg,Drama|War,https://image.tmdb.org/t/p/w500/k0XKdT3QbycMB8f2H7CEZVx2t4m.jpg,"In the summer of 1863, General Robert E. Lee leads the Confederate Army of Northern Virginia into Gettysburg, Pennsylvania with the goal of marching through to Washington, D.C. The Union Army of the Potomac, under the command of General George G. Meade, forms a defensive position to confront the rebel forces in what will prove to be the decisive battle of the American Civil War.",1993,7.0
